"GEO_ID","NAME","B25014I_001E","B25014I_001M","B25014I_002E","B25014I_002M","B25014I_003E","B25014I_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1.00 or less occupants per room","Margin of Error!!Total!!1.00 or less occupants per room","Estimate!!Total!!1.01 or more occupants per room","Margin of Error!!Total!!1.01 or more occupants per room"
"8600000US54625","ZCTA5 54625","0","9","0","9","0","9"
"8600000US54626","ZCTA5 54626","8","7","4","5","4","4"
"8600000US54627","ZCTA5 54627","0","9","0","9","0","9"
"8600000US54628","ZCTA5 54628","0","9","0","9","0","9"
"8600000US54629","ZCTA5 54629","0","9","0","9","0","9"
"8600000US54630","ZCTA5 54630","4","5","4","5","0","9"
"8600000US54631","ZCTA5 54631","16","12","16","12","0","9"
"8600000US54632","ZCTA5 54632","0","9","0","9","0","9"
"8600000US54634","ZCTA5 54634","13","12","13","12","0","9"
"8600000US54635","ZCTA5 54635","20","16","20","16","0","9"
"8600000US54636","ZCTA5 54636","39","44","39","44","0","14"
"8600000US54637","ZCTA5 54637","0","9","0","9","0","9"
"8600000US54638","ZCTA5 54638","11","14","11","14","0","9"
"8600000US54639","ZCTA5 54639","3","4","3","4","0","9"
"8600000US54641","ZCTA5 54641","0","9","0","9","0","9"
"8600000US54642","ZCTA5 54642","8","6","8","6","0","9"
"8600000US54643","ZCTA5 54643","0","9","0","9","0","9"
"8600000US54644","ZCTA5 54644","0","9","0","9","0","9"
"8600000US54645","ZCTA5 54645","0","9","0","9","0","9"
"8600000US54646","ZCTA5 54646","36","19","36","19","0","9"
"8600000US54648","ZCTA5 54648","89","27","85","26","4","4"
"8600000US54650","ZCTA5 54650","83","72","83","72","0","16"
"8600000US54651","ZCTA5 54651","25","16","19","16","6","8"
"8600000US54652","ZCTA5 54652","0","9","0","9","0","9"
"8600000US54653","ZCTA5 54653","11","16","11","16","0","9"
"8600000US54654","ZCTA5 54654","0","9","0","9","0","9"
"8600000US54655","ZCTA5 54655","0","9","0","9","0","9"
"8600000US54656","ZCTA5 54656","128","62","126","62","2","6"
"8600000US54657","ZCTA5 54657","0","9","0","9","0","9"
"8600000US54658","ZCTA5 54658","11","9","11","9","0","9"
"8600000US54659","ZCTA5 54659","2","3","2","3","0","9"
"8600000US54660","ZCTA5 54660","174","65","160","58","14","18"
"8600000US54661","ZCTA5 54661","9","9","9","9","0","9"
"8600000US54664","ZCTA5 54664","3","6","3","6","0","9"
"8600000US54665","ZCTA5 54665","9","13","9","13","0","12"
"8600000US54666","ZCTA5 54666","7","7","7","7","0","9"
"8600000US54667","ZCTA5 54667","26","24","19","24","7","11"
"8600000US54669","ZCTA5 54669","44","38","44","38","0","12"
"8600000US54670","ZCTA5 54670","13","13","7","8","6","10"
"8600000US54701","ZCTA5 54701","266","88","242","86","24","39"
"8600000US54703","ZCTA5 54703","166","90","166","90","0","18"
"8600000US54720","ZCTA5 54720","63","53","47","45","16","26"
"8600000US54721","ZCTA5 54721","12","14","12","14","0","9"
"8600000US54722","ZCTA5 54722","20","19","20","19","0","9"
"8600000US54723","ZCTA5 54723","7","7","7","7","0","9"
"8600000US54724","ZCTA5 54724","5","6","5","6","0","12"
"8600000US54725","ZCTA5 54725","21","12","21","12","0","9"
"8600000US54726","ZCTA5 54726","11","16","0","9","11","16"
"8600000US54727","ZCTA5 54727","15","14","11","12","4","7"
"8600000US54728","ZCTA5 54728","0","12","0","12","0","12"
"8600000US54729","ZCTA5 54729","103","75","103","75","0","18"
"8600000US54730","ZCTA5 54730","25","18","18","15","7","10"
"8600000US54731","ZCTA5 54731","5","6","5","6","0","9"
"8600000US54732","ZCTA5 54732","29","31","29","31","0","9"
"8600000US54733","ZCTA5 54733","1","2","1","2","0","9"
"8600000US54734","ZCTA5 54734","0","9","0","9","0","9"
"8600000US54736","ZCTA5 54736","45","15","41","16","4","6"
"8600000US54737","ZCTA5 54737","0","9","0","9","0","9"
"8600000US54738","ZCTA5 54738","14","12","14","12","0","9"
"8600000US54739","ZCTA5 54739","38","24","34","23","4","6"
"8600000US54740","ZCTA5 54740","13","15","13","15","0","9"
"8600000US54741","ZCTA5 54741","7","5","7","5","0","9"
"8600000US54742","ZCTA5 54742","6","10","6","10","0","9"
"8600000US54745","ZCTA5 54745","0","9","0","9","0","9"
"8600000US54746","ZCTA5 54746","6","7","6","7","0","9"
"8600000US54747","ZCTA5 54747","116","33","95","26","21","19"
"8600000US54748","ZCTA5 54748","22","31","22","31","0","9"
"8600000US54749","ZCTA5 54749","6","6","6","6","0","9"
"8600000US54750","ZCTA5 54750","1","2","1","2","0","9"
"8600000US54751","ZCTA5 54751","128","51","128","51","0","16"
"8600000US54754","ZCTA5 54754","13","10","6","9","7","6"
"8600000US54755","ZCTA5 54755","26","18","23","17","3","4"
"8600000US54756","ZCTA5 54756","4","6","0","9","4","6"
"8600000US54757","ZCTA5 54757","5","5","5","5","0","9"
"8600000US54758","ZCTA5 54758","6","9","6","9","0","9"
"8600000US54759","ZCTA5 54759","4","4","4","4","0","9"
"8600000US54760","ZCTA5 54760","0","9","0","9","0","9"
"8600000US54761","ZCTA5 54761","27","25","27","25","0","9"
"8600000US54762","ZCTA5 54762","0","9","0","9","0","9"
"8600000US54763","ZCTA5 54763","9","6","9","6","0","9"
"8600000US54765","ZCTA5 54765","0","9","0","9","0","9"
"8600000US54766","ZCTA5 54766","13","12","13","12","0","9"
"8600000US54767","ZCTA5 54767","4","6","4","6","0","9"
"8600000US54768","ZCTA5 54768","23","26","5","7","18","25"
"8600000US54769","ZCTA5 54769","6","10","6","10","0","9"
"8600000US54770","ZCTA5 54770","19","14","19","14","0","9"
"8600000US54771","ZCTA5 54771","14","11","14","11","0","9"
"8600000US54772","ZCTA5 54772","7","8","7","8","0","9"
"8600000US54773","ZCTA5 54773","17","16","14","15","3","5"
"8600000US54801","ZCTA5 54801","67","30","67","30","0","12"
"8600000US54805","ZCTA5 54805","1","3","1","3","0","9"
"8600000US54806","ZCTA5 54806","69","31","66","33","3","4"
"8600000US54810","ZCTA5 54810","2","3","2","3","0","9"
"8600000US54812","ZCTA5 54812","84","55","68","44","16","26"
"8600000US54813","ZCTA5 54813","2","3","2","3","0","9"
"8600000US54814","ZCTA5 54814","13","12","13","12","0","9"
"8600000US54817","ZCTA5 54817","0","9","0","9","0","9"
"8600000US54819","ZCTA5 54819","6","5","6","5","0","9"
"8600000US54820","ZCTA5 54820","0","9","0","9","0","9"
"8600000US54821","ZCTA5 54821","0","9","0","9","0","9"
"8600000US54822","ZCTA5 54822","22","29","1","3","21","29"
"8600000US54824","ZCTA5 54824","4","5","4","5","0","9"
"8600000US54826","ZCTA5 54826","0","9","0","9","0","9"
"8600000US54827","ZCTA5 54827","0","9","0","9","0","9"
"8600000US54828","ZCTA5 54828","7","7","7","7","0","9"
"8600000US54829","ZCTA5 54829","104","59","68","53","36","48"
"8600000US54830","ZCTA5 54830","31","18","31","18","0","9"
"8600000US54832","ZCTA5 54832","0","9","0","9","0","9"
"8600000US54835","ZCTA5 54835","11","12","11","12","0","9"
"8600000US54836","ZCTA5 54836","0","9","0","9","0","9"
"8600000US54837","ZCTA5 54837","55","28","55","28","0","9"
"8600000US54838","ZCTA5 54838","0","9","0","9","0","9"
"8600000US54839","ZCTA5 54839","0","9","0","9","0","9"
"8600000US54840","ZCTA5 54840","14","14","14","14","0","9"
"8600000US54841","ZCTA5 54841","3","5","3","5","0","9"
"8600000US54842","ZCTA5 54842","0","9","0","9","0","9"
"8600000US54843","ZCTA5 54843","23","17","23","17","0","14"
"8600000US54844","ZCTA5 54844","0","9","0","9","0","9"
"8600000US54845","ZCTA5 54845","0","9","0","9","0","9"
"8600000US54846","ZCTA5 54846","0","9","0","9","0","9"
"8600000US54847","ZCTA5 54847","3","4","3","4","0","9"
"8600000US54848","ZCTA5 54848","57","25","57","25","0","12"
"8600000US54849","ZCTA5 54849","0","9","0","9","0","9"
"8600000US54850","ZCTA5 54850","3","4","3","4","0","9"
"8600000US54853","ZCTA5 54853","26","28","26","28","0","9"
"8600000US54854","ZCTA5 54854","4","5","4","5","0","9"
"8600000US54855","ZCTA5 54855","0","9","0","9","0","9"
"8600000US54856","ZCTA5 54856","7","5","7","5","0","9"
"8600000US54857","ZCTA5 54857","0","9","0","9","0","9"
"8600000US54858","ZCTA5 54858","4","6","4","6","0","9"
"8600000US54859","ZCTA5 54859","0","9","0","9","0","9"
"8600000US54861","ZCTA5 54861","0","9","0","9","0","9"
"8600000US54862","ZCTA5 54862","0","9","0","9","0","9"
"8600000US54864","ZCTA5 54864","5","5","5","5","0","9"
"8600000US54865","ZCTA5 54865","0","9","0","9","0","9"
"8600000US54867","ZCTA5 54867","0","9","0","9","0","9"
"8600000US54868","ZCTA5 54868","41","34","41","34","0","14"
"8600000US54870","ZCTA5 54870","9","13","9","13","0","9"
"8600000US54871","ZCTA5 54871","23","13","18","13","5","5"
"8600000US54872","ZCTA5 54872","13","10","10","10","3","4"
"8600000US54873","ZCTA5 54873","7","7","7","7","0","9"
"8600000US54874","ZCTA5 54874","8","12","8","12","0","9"
"8600000US54875","ZCTA5 54875","0","9","0","9","0","9"
"8600000US54876","ZCTA5 54876","3","5","3","5","0","9"
"8600000US54880","ZCTA5 54880","134","44","134","44","0","16"
"8600000US54888","ZCTA5 54888","1","2","1","2","0","9"
"8600000US54889","ZCTA5 54889","4","5","4","5","0","9"
"8600000US54891","ZCTA5 54891","33","16","33","16","0","9"
"8600000US54893","ZCTA5 54893","24","14","24","14","0","9"
"8600000US54895","ZCTA5 54895","3","4","0","9","3","4"
"8600000US54896","ZCTA5 54896","17","18","17","18","0","9"
"8600000US54901","ZCTA5 54901","252","103","252","103","0","18"
"8600000US54902","ZCTA5 54902","239","97","239","97","0","16"
"8600000US54904","ZCTA5 54904","127","75","127","75","0","16"
"8600000US54909","ZCTA5 54909","29","19","18","14","11","12"
"8600000US54911","ZCTA5 54911","350","106","337","106","13","20"
"8600000US54913","ZCTA5 54913","93","67","93","67","0","16"
"8600000US54914","ZCTA5 54914","615","154","508","147","107","97"
"8600000US54915","ZCTA5 54915","648","158","572","161","76","50"
"8600000US54921","ZCTA5 54921","42","20","27","17","15","14"
"8600000US54922","ZCTA5 54922","45","28","43","28","2","3"
"8600000US54923","ZCTA5 54923","153","57","136","59","17","25"
"8600000US54927","ZCTA5 54927","0","9","0","9","0","9"
"8600000US54928","ZCTA5 54928","0","9","0","9","0","9"
"8600000US54929","ZCTA5 54929","14","14","14","14","0","12"
"8600000US54930","ZCTA5 54930","21","21","21","21","0","9"
"8600000US54931","ZCTA5 54931","0","9","0","9","0","9"
"8600000US54932","ZCTA5 54932","16","15","16","15","0","9"
"8600000US54933","ZCTA5 54933","3","4","3","4","0","9"
"8600000US54934","ZCTA5 54934","65","82","65","82","0","9"
"8600000US54935","ZCTA5 54935","788","153","605","180","183","137"
"8600000US54937","ZCTA5 54937","195","89","195","89","0","14"
"8600000US54940","ZCTA5 54940","21","14","21","14","0","9"
"8600000US54941","ZCTA5 54941","4","8","4","8","0","9"
"8600000US54942","ZCTA5 54942","21","33","21","33","0","12"
"8600000US54943","ZCTA5 54943","36","18","29","15","7","10"
"8600000US54944","ZCTA5 54944","2","3","2","3","0","12"
"8600000US54945","ZCTA5 54945","16","15","16","15","0","9"
"8600000US54946","ZCTA5 54946","0","9","0","9","0","9"
"8600000US54947","ZCTA5 54947","15","12","15","12","0","9"
"8600000US54948","ZCTA5 54948","0","9","0","9","0","9"
"8600000US54949","ZCTA5 54949","3","4","3","4","0","9"
"8600000US54950","ZCTA5 54950","8","9","8","9","0","9"
"8600000US54952","ZCTA5 54952","515","125","483","123","32","30"
"8600000US54956","ZCTA5 54956","341","131","300","125","41","44"
"8600000US54960","ZCTA5 54960","3","5","3","5","0","9"
"8600000US54961","ZCTA5 54961","203","91","175","96","28","39"
"8600000US54962","ZCTA5 54962","0","9","0","9","0","9"
"8600000US54963","ZCTA5 54963","62","55","62","55","0","12"
"8600000US54964","ZCTA5 54964","3","5","3","5","0","9"
"8600000US54965","ZCTA5 54965","0","9","0","9","0","9"
"8600000US54966","ZCTA5 54966","37","24","30","21","7","7"
"8600000US54967","ZCTA5 54967","19","17","19","17","0","9"
"8600000US54968","ZCTA5 54968","15","12","15","12","0","9"
"8600000US54970","ZCTA5 54970","7","6","7","6","0","9"
"8600000US54971","ZCTA5 54971","131","55","131","55","0","14"
"8600000US54974","ZCTA5 54974","3","4","3","4","0","9"
"8600000US54977","ZCTA5 54977","7","8","7","8","0","9"
"8600000US54979","ZCTA5 54979","22","30","22","30","0","9"
"8600000US54980","ZCTA5 54980","0","9","0","9","0","9"
"8600000US54981","ZCTA5 54981","136","59","119","56","17","21"
"8600000US54982","ZCTA5 54982","159","44","139","45","20","13"
"8600000US54983","ZCTA5 54983","50","34","50","34","0","9"
"8600000US54984","ZCTA5 54984","22","14","22","14","0","9"
"8600000US54985","ZCTA5 54985","0","9","0","9","0","9"
"8600000US54986","ZCTA5 54986","20","32","20","32","0","12"
"8600000US55001","ZCTA5 55001","25","29","25","29","0","9"
"8600000US55003","ZCTA5 55003","14","19","14","19","0","9"
"8600000US55005","ZCTA5 55005","15","17","15","17","0","9"
"8600000US55006","ZCTA5 55006","24","17","24","17","0","9"
"8600000US55007","ZCTA5 55007","3","4","3","4","0","9"
"8600000US55008","ZCTA5 55008","0","14","0","14","0","14"
"8600000US55009","ZCTA5 55009","45","48","45","48","0","12"
"8600000US55011","ZCTA5 55011","55","38","55","38","0","14"
"8600000US55012","ZCTA5 55012","1","4","1","4","0","9"
"8600000US55013","ZCTA5 55013","0","12","0","12","0","12"
"8600000US55014","ZCTA5 55014","104","65","104","65","0","16"
"8600000US55016","ZCTA5 55016","302","153","302","153","0","18"
"8600000US55017","ZCTA5 55017","0","9","0","9","0","9"
"8600000US55018","ZCTA5 55018","0","9","0","9","0","9"
"8600000US55019","ZCTA5 55019","12","11","12","11","0","9"
"8600000US55020","ZCTA5 55020","5","7","5","7","0","9"
"8600000US55021","ZCTA5 55021","691","129","634","132","57","59"
"8600000US55024","ZCTA5 55024","416","193","416","193","0","18"
"8600000US55025","ZCTA5 55025","126","68","126","68","0","16"
"8600000US55026","ZCTA5 55026","0","9","0","9","0","9"
"8600000US55027","ZCTA5 55027","57","40","57","40","0","9"
"8600000US55029","ZCTA5 55029","0","9","0","9","0","9"
"8600000US55030","ZCTA5 55030","3","4","3","4","0","9"
"8600000US55031","ZCTA5 55031","5","5","3","4","2","2"
"8600000US55032","ZCTA5 55032","5","6","5","6","0","9"
"8600000US55033","ZCTA5 55033","212","90","163","71","49","56"
"8600000US55036","ZCTA5 55036","0","9","0","9","0","9"
"8600000US55037","ZCTA5 55037","48","37","48","37","0","9"
"8600000US55038","ZCTA5 55038","170","98","153","95","17","24"
"8600000US55040","ZCTA5 55040","70","49","70","49","0","14"
"8600000US55041","ZCTA5 55041","85","56","85","56","0","12"
"8600000US55042","ZCTA5 55042","119","64","63","49","56","42"
"8600000US55043","ZCTA5 55043","12","11","12","11","0","9"
"8600000US55044","ZCTA5 55044","311","155","259","142","52","59"
"8600000US55045","ZCTA5 55045","31","37","31","37","0","12"
"8600000US55046","ZCTA5 55046","17","17","17","17","0","12"
"8600000US55047","ZCTA5 55047","0","9","0","9","0","9"
"8600000US55049","ZCTA5 55049","104","45","84","40","20","24"
"8600000US55051","ZCTA5 55051","52","33","52","33","0","12"
"8600000US55052","ZCTA5 55052","18","23","7","9","11","19"
"8600000US55053","ZCTA5 55053","1","3","1","3","0","9"
"8600000US55054","ZCTA5 55054","0","9","0","9","0","9"
"8600000US55055","ZCTA5 55055","75","55","75","55","0","9"
"8600000US55056","ZCTA5 55056","82","45","82","45","0","14"
"8600000US55057","ZCTA5 55057","413","89","389","85","24","32"
"8600000US55060","ZCTA5 55060","641","119","618","116","23","37"
"8600000US55063","ZCTA5 55063","50","33","50","33","0","12"
"8600000US55065","ZCTA5 55065","0","9","0","9","0","9"
"8600000US55066","ZCTA5 55066","222","60","207","62","15","23"
"8600000US55068","ZCTA5 55068","226","85","222","84","4","9"
"8600000US55069","ZCTA5 55069","4","5","4","5","0","12"
"8600000US55070","ZCTA5 55070","48","42","48","42","0","12"
"8600000US55071","ZCTA5 55071","76","43","76","43","0","12"
"8600000US55072","ZCTA5 55072","24","15","24","15","0","9"
"8600000US55073","ZCTA5 55073","26","34","26","34","0","9"
"8600000US55074","ZCTA5 55074","6","6","6","6","0","9"
"8600000US55075","ZCTA5 55075","835","133","807","136","28","28"
"8600000US55076","ZCTA5 55076","635","161","568","163","67","56"
"8600000US55077","ZCTA5 55077","472","155","472","155","0","14"
"8600000US55079","ZCTA5 55079","11","13","11","13","0","12"
"8600000US55080","ZCTA5 55080","0","9","0","9","0","9"
"8600000US55082","ZCTA5 55082","175","83","167","83","8","14"
"8600000US55084","ZCTA5 55084","6","10","6","10","0","9"
"8600000US55085","ZCTA5 55085","2","3","0","9","2","3"
"8600000US55087","ZCTA5 55087","0","9","0","9","0","9"
"8600000US55088","ZCTA5 55088","6","10","6","10","0","9"
"8600000US55089","ZCTA5 55089","2","3","2","3","0","9"
"8600000US55090","ZCTA5 55090","8","13","8","13","0","9"
"8600000US55092","ZCTA5 55092","59","47","59","47","0","14"
"8600000US55101","ZCTA5 55101","280","140","280","140","0","12"
"8600000US55102","ZCTA5 55102","376","116","297","93","79","55"
"8600000US55103","ZCTA5 55103","211","98","188","94","23","28"
"8600000US55104","ZCTA5 55104","743","137","643","129","100","64"
"8600000US55105","ZCTA5 55105","245","94","245","94","0","16"
"8600000US55106","ZCTA5 55106","1855","228","1627","220","228","95"
"8600000US55107","ZCTA5 55107","1177","209","1050","194","127","99"
"8600000US55108","ZCTA5 55108","156","80","156","80","0","14"
"8600000US55109","ZCTA5 55109","415","138","378","138","37","31"
"8600000US55110","ZCTA5 55110","377","124","377","124","0","18"
"8600000US55111","ZCTA5 55111","0","9","0","9","0","9"
"8600000US55112","ZCTA5 55112","610","187","531","185","79","69"
"8600000US55113","ZCTA5 55113","301","89","301","89","0","18"
"8600000US55114","ZCTA5 55114","46","38","46","38","0","9"
"8600000US55115","ZCTA5 55115","57","48","57","48","0","12"
"8600000US55116","ZCTA5 55116","296","141","296","141","0","16"
"8600000US55117","ZCTA5 55117","927","239","804","237","123","65"
"8600000US55118","ZCTA5 55118","1288","200","1167","235","121","97"
"8600000US55119","ZCTA5 55119","977","178","904","170","73","45"
"8600000US55120","ZCTA5 55120","15","13","15","13","0","9"
"8600000US55121","ZCTA5 55121","169","76","134","63","35","45"
"8600000US55122","ZCTA5 55122","498","140","462","135","36","36"
"8600000US55123","ZCTA5 55123","257","112","225","104","32","35"
"8600000US55124","ZCTA5 55124","821","179","716","191","105","100"
"8600000US55125","ZCTA5 55125","439","128","427","125","12","21"
"8600000US55126","ZCTA5 55126","191","107","178","105","13","19"
"8600000US55127","ZCTA5 55127","32","36","24","33","8","12"
"8600000US55128","ZCTA5 55128","452","119","393","124","59","30"
"8600000US55129","ZCTA5 55129","442","139","442","139","0","16"
"8600000US55130","ZCTA5 55130","538","124","448","127","90","50"
"8600000US55150","ZCTA5 55150","9","9","9","9","0","9"
"8600000US55155","ZCTA5 55155","0","9","0","9","0","9"
"8600000US55301","ZCTA5 55301","0","14","0","14","0","14"
"8600000US55302","ZCTA5 55302","133","74","133","74","0","12"
"8600000US55303","ZCTA5 55303","347","105","288","89","59","58"
"8600000US55304","ZCTA5 55304","298","129","298","129","0","18"
"8600000US55305","ZCTA5 55305","150","87","150","87","0","16"
"8600000US55306","ZCTA5 55306","474","121","374","130","100","73"
"8600000US55307","ZCTA5 55307","136","42","114","42","22","18"
"8600000US55308","ZCTA5 55308","56","55","56","55","0","14"
"8600000US55309","ZCTA5 55309","199","104","117","92","82","38"
"8600000US55310","ZCTA5 55310","6","10","6","10","0","9"
"8600000US55311","ZCTA5 55311","188","90","160","82","28","43"
"8600000US55312","ZCTA5 55312","6","7","6","7","0","9"
"8600000US55313","ZCTA5 55313","62","53","43","44","19","29"
"8600000US55314","ZCTA5 55314","20","19","13","16","7","12"
"8600000US55315","ZCTA5 55315","17","19","17","19","0","12"
"8600000US55316","ZCTA5 55316","56","56","56","56","0","16"
