"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino"
"8600000US25942","ZCTA5 25942","193","148","193","148","0","11"
"8600000US25007","ZCTA5 25007","774","373","774","373","0","11"
"8600000US25008","ZCTA5 25008","139","94","139","94","0","11"
"8600000US25011","ZCTA5 25011","631","199","631","199","0","11"
"8600000US25015","ZCTA5 25015","4385","504","4349","495","36","64"
"8600000US25024","ZCTA5 25024","352","152","352","152","0","11"
"8600000US25031","ZCTA5 25031","644","306","644","306","0","11"
"8600000US25040","ZCTA5 25040","487","239","487","239","0","11"
"8600000US25047","ZCTA5 25047","127","80","127","80","0","11"
"8600000US25064","ZCTA5 25064","9260","304","9044","343","216","135"
"8600000US25070","ZCTA5 25070","1503","296","1444","289","59","86"
"8600000US25704","ZCTA5 25704","16528","959","16343","967","185","79"
"8600000US25826","ZCTA5 25826","344","171","344","171","0","11"
"8600000US25849","ZCTA5 25849","302","168","302","168","0","11"
"8600000US25864","ZCTA5 25864","314","171","314","171","0","11"
"8600000US25904","ZCTA5 25904","406","164","406","164","0","11"
"8600000US25958","ZCTA5 25958","864","292","864","292","0","11"
"8600000US25882","ZCTA5 25882","2073","407","2068","408","5","8"
"8600000US25907","ZCTA5 25907","93","126","93","126","0","11"
"8600000US25920","ZCTA5 25920","261","183","261","183","0","11"
"8600000US25951","ZCTA5 25951","5798","550","5686","548","112","66"
"8600000US25962","ZCTA5 25962","3375","449","3290","425","85","75"
"8600000US25045","ZCTA5 25045","5140","624","5120","627","20","28"
"8600000US25063","ZCTA5 25063","1588","375","1576","376","12","22"
"8600000US25081","ZCTA5 25081","1037","263","1037","263","0","11"
"8600000US25083","ZCTA5 25083","794","320","783","318","11","13"
"8600000US25984","ZCTA5 25984","1482","274","1396","258","86","74"
"8600000US25088","ZCTA5 25088","130","90","130","90","0","11"
"8600000US25985","ZCTA5 25985","489","187","489","187","0","11"
"8600000US25049","ZCTA5 25049","507","169","507","169","0","11"
"8600000US25071","ZCTA5 25071","11477","884","11260","869","217","200"
"8600000US25107","ZCTA5 25107","492","185","492","185","0","11"
"8600000US24586","ZCTA5 24586","6131","896","5894","884","237","170"
"8600000US24083","ZCTA5 24083","3334","431","3250","428","84","112"
"8600000US24916","ZCTA5 24916","743","240","743","240","0","11"
"8600000US24578","ZCTA5 24578","955","265","955","265","0","12"
"8600000US24637","ZCTA5 24637","3640","486","3623","488","17","27"
"8600000US24843","ZCTA5 24843","56","49","56","49","0","11"
"8600000US24460","ZCTA5 24460","1457","368","1347","333","110","121"
"8600000US24527","ZCTA5 24527","3300","401","3146","387","154","196"
"8600000US24944","ZCTA5 24944","490","138","478","136","12","17"
"8600000US24312","ZCTA5 24312","1708","360","1638","342","70","84"
"8600000US24412","ZCTA5 24412","25","41","25","41","0","12"
"8600000US24258","ZCTA5 24258","1651","276","1651","276","0","12"
"8600000US24325","ZCTA5 24325","907","290","883","285","24","30"
"8600000US24130","ZCTA5 24130","19","30","19","30","0","12"
"8600000US24246","ZCTA5 24246","366","251","366","251","0","12"
"8600000US24411","ZCTA5 24411","70","88","70","88","0","12"
"8600000US24476","ZCTA5 24476","169","120","169","120","0","12"
"8600000US24570","ZCTA5 24570","6","12","6","12","0","12"
"8600000US24729","ZCTA5 24729","182","120","182","120","0","11"
"8600000US24738","ZCTA5 24738","267","134","267","134","0","11"
"8600000US24826","ZCTA5 24826","80","59","80","59","0","11"
"8600000US24834","ZCTA5 24834","303","146","303","146","0","11"
"8600000US24847","ZCTA5 24847","286","178","286","178","0","11"
"8600000US24878","ZCTA5 24878","562","249","562","249","0","11"
"8600000US24084","ZCTA5 24084","10803","589","10696","595","107","63"
"8600000US24185","ZCTA5 24185","563","196","563","196","0","12"
"8600000US24382","ZCTA5 24382","13420","581","13286","574","134","109"
"8600000US24058","ZCTA5 24058","135","101","135","101","0","12"
"8600000US24112","ZCTA5 24112","29522","921","28329","887","1193","258"
"8600000US24175","ZCTA5 24175","7901","630","7842","633","59","50"
"8600000US24280","ZCTA5 24280","958","319","958","319","0","12"
"8600000US24413","ZCTA5 24413","188","70","188","70","0","12"
"8600000US24474","ZCTA5 24474","429","169","429","169","0","12"
"8600000US24938","ZCTA5 24938","1430","340","1337","307","93","121"
"8600000US24970","ZCTA5 24970","4384","559","4341","563","43","50"
"8600000US24984","ZCTA5 24984","154","72","154","72","0","11"
"8600000US24012","ZCTA5 24012","30335","1465","27887","1337","2448","523"
"8600000US24831","ZCTA5 24831","96","63","96","63","0","11"
"8600000US24646","ZCTA5 24646","785","240","785","240","0","12"
"8600000US24740","ZCTA5 24740","30672","1209","30242","1219","430","116"
"8600000US24801","ZCTA5 24801","4969","758","4744","747","225","81"
"8600000US24845","ZCTA5 24845","285","217","285","217","0","11"
"8600000US24857","ZCTA5 24857","827","258","793","250","34","55"
"8600000US24860","ZCTA5 24860","293","141","293","141","0","11"
"8600000US24868","ZCTA5 24868","1147","256","1147","256","0","11"
"8600000US24920","ZCTA5 24920","243","96","243","96","0","11"
"8600000US24954","ZCTA5 24954","3905","311","3883","308","22","24"
"8600000US24079","ZCTA5 24079","1800","457","1769","459","31","38"
"8600000US24066","ZCTA5 24066","5074","422","4984","426","90","89"
"8600000US24067","ZCTA5 24067","2398","495","2185","431","213","229"
"8600000US24076","ZCTA5 24076","1330","488","1323","492","7","22"
"8600000US24082","ZCTA5 24082","659","195","596","166","63","98"
"8600000US24120","ZCTA5 24120","1367","387","1367","387","0","12"
"8600000US24122","ZCTA5 24122","1629","304","1627","304","2","4"
"8600000US24176","ZCTA5 24176","1387","288","1387","288","0","12"
"8600000US24132","ZCTA5 24132","445","244","445","244","0","12"
"8600000US24147","ZCTA5 24147","1264","339","1264","339","0","12"
"8600000US24150","ZCTA5 24150","769","210","769","210","0","12"
"8600000US24216","ZCTA5 24216","2668","325","2661","325","7","10"
"8600000US27856","ZCTA5 27856","16488","924","15987","962","501","247"
"8600000US27942","ZCTA5 27942","1045","296","1041","296","4","6"
"8600000US27809","ZCTA5 27809","5083","652","4763","659","320","190"
"8600000US27609","ZCTA5 27609","32870","1433","29562","1274","3308","822"
"8600000US27614","ZCTA5 27614","33287","1183","31653","1207","1634","425"
"8600000US27616","ZCTA5 27616","53364","2067","43119","1988","10245","1270"
"8600000US27816","ZCTA5 27816","2578","642","2494","635","84","112"
"8600000US27839","ZCTA5 27839","3503","363","3442","362","61","40"
"8600000US27842","ZCTA5 27842","1456","194","1456","194","0","12"
"8600000US27844","ZCTA5 27844","2955","261","2865","265","90","64"
"8600000US27853","ZCTA5 27853","642","363","642","363","0","12"
"8600000US27869","ZCTA5 27869","1928","404","1907","402","21","32"
"8600000US27310","ZCTA5 27310","7290","387","6995","433","295","231"
"8600000US27358","ZCTA5 27358","15184","851","14568","835","616","320"
"8600000US27376","ZCTA5 27376","8998","924","8524","877","474","353"
"8600000US27403","ZCTA5 27403","22569","1218","21297","1185","1272","344"
"8600000US27455","ZCTA5 27455","29020","1244","28158","1235","862","370"
"8600000US27510","ZCTA5 27510","15528","561","14006","638","1522","638"
"8600000US27521","ZCTA5 27521","6111","584","5216","556","895","309"
"8600000US27546","ZCTA5 27546","21313","1072","19544","1037","1769","487"
"8600000US27551","ZCTA5 27551","1627","310","1620","310","7","11"
"8600000US27565","ZCTA5 27565","25375","884","23672","944","1703","482"
"8600000US27569","ZCTA5 27569","7942","803","7217","714","725","358"
"8600000US27583","ZCTA5 27583","7020","662","6922","653","98","83"
"8600000US27592","ZCTA5 27592","15588","1279","14169","1083","1419","470"
"8600000US27606","ZCTA5 27606","46589","1486","42793","1410","3796","823"
"8600000US27817","ZCTA5 27817","7773","604","7605","614","168","104"
"8600000US27819","ZCTA5 27819","294","115","276","109","18","31"
"8600000US27820","ZCTA5 27820","2211","297","2205","299","6","23"
"8600000US27826","ZCTA5 27826","915","272","882","269","33","24"
"8600000US27827","ZCTA5 27827","58","71","58","71","0","12"
"8600000US27849","ZCTA5 27849","1742","395","1742","395","0","12"
"8600000US27043","ZCTA5 27043","7094","669","6756","623","338","304"
"8600000US27047","ZCTA5 27047","1335","339","1221","312","114","108"
"8600000US27203","ZCTA5 27203","21684","885","16037","1001","5647","690"
"8600000US27212","ZCTA5 27212","2008","389","1981","386","27","23"
"8600000US27229","ZCTA5 27229","3220","626","2338","499","882","375"
"8600000US27231","ZCTA5 27231","1963","247","1812","210","151","80"
"8600000US27258","ZCTA5 27258","7011","699","6196","615","815","396"
"8600000US27298","ZCTA5 27298","10052","855","8943","815","1109","344"
"8600000US27051","ZCTA5 27051","7678","561","7124","507","554","349"
"8600000US27233","ZCTA5 27233","3643","536","3606","544","37","35"
"8600000US27046","ZCTA5 27046","1922","386","1881","379","41","75"
"8600000US86031","ZCTA5 86031","1704","140","1682","142","22","20"
"8600000US86034","ZCTA5 86034","1927","301","1886","299","41","34"
"8600000US86017","ZCTA5 86017","868","274","830","272","38","60"
"8600000US86021","ZCTA5 86021","6023","476","6023","476","0","17"
"8600000US86036","ZCTA5 86036","400","118","393","118","7","10"
"8600000US86052","ZCTA5 86052","255","396","181","318","74","88"
"8600000US86303","ZCTA5 86303","17194","780","16298","825","896","310"
"8600000US86325","ZCTA5 86325","5449","719","5086","693","363","280"
"8600000US86327","ZCTA5 86327","9010","992","8421","987","589","273"
"8600000US86023","ZCTA5 86023","2485","759","2216","760","269","120"
"8600000US86030","ZCTA5 86030","1531","251","1516","248","15","19"
"8600000US86545","ZCTA5 86545","1373","200","1371","201","2","4"
"8600000US86540","ZCTA5 86540","1043","213","1040","213","3","5"
"8600000US86438","ZCTA5 86438","837","275","722","241","115","80"
"8600000US86507","ZCTA5 86507","2217","263","2217","263","0","12"
"8600000US86511","ZCTA5 86511","3658","526","3600","522","58","56"
"8600000US86044","ZCTA5 86044","3362","318","3353","319","9","8"
"8600000US86046","ZCTA5 86046","5266","353","4046","339","1220","196"
"8600000US86336","ZCTA5 86336","11788","331","10436","573","1352","445"
"8600000US86506","ZCTA5 86506","1165","178","1136","169","29","25"
"8600000US86043","ZCTA5 86043","2838","369","2834","370","4","8"
"8600000US86333","ZCTA5 86333","7417","836","6761","887","656","394"
"8600000US86334","ZCTA5 86334","4351","762","3401","728","950","500"
"8600000US86426","ZCTA5 86426","14587","649","11306","618","3281","463"
"8600000US86042","ZCTA5 86042","2181","384","2160","386","21","22"
"8600000US86053","ZCTA5 86053","2287","263","2237","256","50","37"
"8600000US86305","ZCTA5 86305","18204","782","16521","697","1683","480"
"8600000US86442","ZCTA5 86442","33551","637","24776","974","8775","836"
"8600000US86434","ZCTA5 86434","1657","204","1585","200","72","45"
"8600000US86436","ZCTA5 86436","1079","377","1047","378","32","36"
"8600000US86441","ZCTA5 86441","2404","554","1981","423","423","466"
"8600000US86505","ZCTA5 86505","8002","457","7857","447","145","54"
"8600000US86514","ZCTA5 86514","2936","251","2903","248","33","37"
"8600000US86515","ZCTA5 86515","4672","582","4579","560","93","84"
"8600000US86538","ZCTA5 86538","2026","238","2007","239","19","23"
"8600000US86314","ZCTA5 86314","38932","972","29679","1123","9253","930"
"8600000US86324","ZCTA5 86324","4589","520","3912","333","677","513"
"8600000US86351","ZCTA5 86351","6323","523","5920","452","403","257"
"8600000US86403","ZCTA5 86403","18119","1089","14599","1027","3520","760"
"8600000US86431","ZCTA5 86431","459","170","429","157","30","38"
"8600000US86018","ZCTA5 86018","860","275","856","275","4","6"
"8600000US86404","ZCTA5 86404","16525","946","13839","899","2686","675"
"8600000US86406","ZCTA5 86406","22995","932","20461","926","2534","572"
"8600000US86429","ZCTA5 86429","7743","632","6564","573","1179","355"
"8600000US86433","ZCTA5 86433","0","12","0","12","0","12"
"8600000US86437","ZCTA5 86437","115","65","105","66","10","13"
"8600000US86444","ZCTA5 86444","986","304","986","304","0","12"
"8600000US86508","ZCTA5 86508","726","142","719","140","7","11"
"8600000US86510","ZCTA5 86510","4693","415","4644","417","49","28"
"8600000US86512","ZCTA5 86512","2889","342","2810","346","79","68"
"8600000US86520","ZCTA5 86520","1689","178","1684","178","5","9"
"8600000US86535","ZCTA5 86535","1298","183","1298","183","0","12"
"8600000US86544","ZCTA5 86544","1175","185","1173","186","2","5"
"8600000US86004","ZCTA5 86004","35798","1240","28934","1219","6864","659"
"8600000US86022","ZCTA5 86022","2053","482","1968","461","85","95"
"8600000US86039","ZCTA5 86039","1273","202","1263","198","10","14"
"8600000US86320","ZCTA5 86320","2045","509","1418","367","627","338"
"8600000US86326","ZCTA5 86326","25015","835","20333","932","4682","640"
"8600000US86001","ZCTA5 86001","46041","1387","38564","1383","7477","652"
"8600000US86016","ZCTA5 86016","41","31","41","31","0","12"
"8600000US86032","ZCTA5 86032","1688","302","1516","284","172","104"
"8600000US86033","ZCTA5 86033","7407","649","7356","647","51","65"
"8600000US86045","ZCTA5 86045","11634","653","11504","646","130","76"
"8600000US86054","ZCTA5 86054","1718","269","1718","269","0","12"
"8600000US86323","ZCTA5 86323","16394","721","14245","918","2149","603"
"8600000US86332","ZCTA5 86332","1810","241","1608","215","202","125"
"8600000US86337","ZCTA5 86337","1305","316","1128","272","177","140"
"8600000US86338","ZCTA5 86338","464","134","379","116","85","67"
"8600000US86432","ZCTA5 86432","3735","884","2701","741","1034","585"
"8600000US86440","ZCTA5 86440","7329","634","6028","624","1301","591"
"8600000US86025","ZCTA5 86025","5660","216","4291","371","1369","287"
"8600000US86502","ZCTA5 86502","1290","391","1229","382","61","51"
"8600000US86503","ZCTA5 86503","11143","772","11088","774","55","61"
"8600000US86504","ZCTA5 86504","7003","619","6913","605","90","69"
"8600000US86301","ZCTA5 86301","22919","1104","20222","1177","2697","1003"
"8600000US86321","ZCTA5 86321","2217","424","1442","299","775","309"
"8600000US86335","ZCTA5 86335","5364","749","4515","675","849","438"
"8600000US86401","ZCTA5 86401","25709","911","22393","901","3316","626"
"8600000US86413","ZCTA5 86413","12574","1061","10544","922","2030","576"
"8600000US86435","ZCTA5 86435","15","22","15","22","0","12"
"8600000US86024","ZCTA5 86024","649","176","586","156","63","66"
"8600000US86035","ZCTA5 86035","2095","224","2063","217","32","28"
"8600000US86040","ZCTA5 86040","10821","336","10018","551","803","373"
"8600000US86322","ZCTA5 86322","12002","351","9563","625","2439","516"
"8600000US86343","ZCTA5 86343","68","43","68","43","0","12"
"8600000US86547","ZCTA5 86547","1232","210","1232","210","0","12"
"8600000US86556","ZCTA5 86556","2073","230","1995","227","78","33"
"8600000US86015","ZCTA5 86015","470","341","464","341","6","4"
"8600000US86331","ZCTA5 86331","445","154","407","146","38","39"
"8600000US86047","ZCTA5 86047","15393","431","11704","575","3689","420"
"8600000US86003","ZCTA5 86003","3","5","3","5","0","12"
"8600000US86011","ZCTA5 86011","9124","1040","7195","849","1929","340"
"8600000US86028","ZCTA5 86028","0","12","0","12","0","12"
"8600000US86029","ZCTA5 86029","175","137","118","98","57","97"
"8600000US86038","ZCTA5 86038","26","37","26","37","0","12"
"8600000US86313","ZCTA5 86313","237","73","226","85","11","26"
"8600000US86315","ZCTA5 86315","7676","1056","6938","1210","738","509"
"8600000US86329","ZCTA5 86329","1055","379","829","297","226","220"
"8600000US86409","ZCTA5 86409","28158","1023","25080","1054","3078","519"
"8600000US86411","ZCTA5 86411","217","67","217","67","0","12"
"8600000US86443","ZCTA5 86443","0","12","0","12","0","12"
"8600000US86445","ZCTA5 86445","221","118","180","87","41","52"
"8600000US86020","ZCTA5 86020","2216","229","2147","231","69","54"
"8600000US90242","ZCTA5 90242","42553","1158","10873","863","31680","1179"
"8600000US90620","ZCTA5 90620","46842","1057","31199","1191","15643","1056"
"8600000US90623","ZCTA5 90623","15813","144","13064","398","2749","428"
"8600000US90630","ZCTA5 90630","49169","200","39603","863","9566","809"
"8600000US90713","ZCTA5 90713","29061","691","20726","743","8335","467"
"8600000US90715","ZCTA5 90715","20136","710","11741","678","8395","708"
"8600000US90716","ZCTA5 90716","14344","51","3325","446","11019","452"
"8600000US90717","ZCTA5 90717","21696","388","14125","806","7571","730"
"8600000US90731","ZCTA5 90731","61850","1801","26862","1147","34988","1624"
"8600000US90744","ZCTA5 90744","57206","1501","5817","542","51389","1434"
"8600000US90746","ZCTA5 90746","26996","942","21960","907","5036","505"
"8600000US90822","ZCTA5 90822","139","79","131","78","8","13"
"8600000US90010","ZCTA5 90010","3702","567","3341","517","361","242"
"8600000US90024","ZCTA5 90024","50288","1573","43428","1359","6860","839"
"8600000US90025","ZCTA5 90025","47967","1757","40517","1420","7450","1105"
"8600000US90029","ZCTA5 90029","37898","1284","17317","904","20581","1321"
"8600000US90201","ZCTA5 90201","102433","49","5874","699","96559","700"
"8600000US90031","ZCTA5 90031","38535","1140","12534","844","26001","1241"
"8600000US90035","ZCTA5 90035","28085","1194","25100","1063","2985","649"
"8600000US90063","ZCTA5 90063","52951","1765","2241","332","50710","1818"
"8600000US90008","ZCTA5 90008","31739","1275","24120","1084","7619","862"
"8600000US90013","ZCTA5 90013","11937","941","10077","945","1860","351"
"8600000US90016","ZCTA5 90016","46581","1292","21782","1116","24799","1280"
"8600000US90017","ZCTA5 90017","26728","1001","9531","621","17197","977"
"8600000US90036","ZCTA5 90036","37988","1370","33919","1427","4069","667"
"8600000US90064","ZCTA5 90064","25429","998","22299","970","3130","599"
"8600000US90270","ZCTA5 90270","27454","104","557","164","26897","167"
"8600000US90065","ZCTA5 90065","47887","1517","19459","876","28428","1357"
"8600000US90241","ZCTA5 90241","44143","1306","11106","868","33037","1420"
"8600000US90248","ZCTA5 90248","11512","810","6727","411","4785","695"
"8600000US90275","ZCTA5 90275","42421","97","38628","635","3793","621"
"8600000US90305","ZCTA5 90305","15397","747","13446","838","1951","374"
"8600000US90401","ZCTA5 90401","7256","502","6390","490","866","285"
"8600000US90402","ZCTA5 90402","11866","759","10885","753","981","337"
"8600000US90404","ZCTA5 90404","22819","807","16376","822","6443","585"
"8600000US89010","ZCTA5 89010","487","108","300","82","187","92"
"8600000US89020","ZCTA5 89020","1407","419","359","185","1048","391"
"8600000US89025","ZCTA5 89025","1171","260","812","287","359","222"
"8600000US89124","ZCTA5 89124","1051","300","901","259","150","112"
"8600000US89128","ZCTA5 89128","36753","1207","26924","1060","9829","981"
"8600000US89131","ZCTA5 89131","48710","1169","40678","1016","8032","879"
"8600000US89143","ZCTA5 89143","13159","772","10943","652","2216","386"
"8600000US89148","ZCTA5 89148","52967","2053","42818","1956","10149","1437"
"8600000US89149","ZCTA5 89149","39372","1505","33484","1237","5888","786"
"8600000US89191","ZCTA5 89191","628","131","502","117","126","56"
"8600000US89410","ZCTA5 89410","11172","490","9586","556","1586","403"
"8600000US89420","ZCTA5 89420","0","12","0","12","0","12"
"8600000US89428","ZCTA5 89428","131","64","113","51","18","26"
"8600000US89439","ZCTA5 89439","1355","246","1279","242","76","94"
"8600000US89449","ZCTA5 89449","3091","363","2398","331","693","276"
"8600000US89502","ZCTA5 89502","45772","1209","25885","1060","19887","1223"
"8600000US89512","ZCTA5 89512","26418","1376","16659","1228","9759","1241"
"8600000US89705","ZCTA5 89705","5381","314","4329","354","1052","335"
"8600000US89706","ZCTA5 89706","19760","823","14195","602","5565","588"
"8600000US89830","ZCTA5 89830","160","131","160","131","0","12"
"8600000US89821","ZCTA5 89821","468","144","438","142","30","26"
"8600000US89823","ZCTA5 89823","77","61","77","61","0","12"
"8600000US89825","ZCTA5 89825","1582","422","694","322","888","335"
"8600000US89701","ZCTA5 89701","26581","744","19612","570","6969","581"
"8600000US89815","ZCTA5 89815","14368","737","13101","739","1267","338"
"8600000US89822","ZCTA5 89822","2072","313","1878","274","194","113"
"8600000US89004","ZCTA5 89004","347","190","341","192","6","8"
"8600000US89014","ZCTA5 89014","39698","1774","30770","1415","8928","1241"
"8600000US89029","ZCTA5 89029","7707","621","6617","522","1090","372"
"8600000US89040","ZCTA5 89040","3632","575","3473","546","159","103"
"8600000US89103","ZCTA5 89103","52149","1553","33085","1364","19064","1493"
"8600000US89135","ZCTA5 89135","27654","1144","24725","926","2929","715"
"8600000US89139","ZCTA5 89139","40490","1692","32147","1411","8343","1363"
"8600000US89144","ZCTA5 89144","19787","736","17144","663","2643","510"
"8600000US89145","ZCTA5 89145","24385","960","18142","941","6243","637"
"8600000US89146","ZCTA5 89146","18927","1003","12322","890","6605","893"
"8600000US89404","ZCTA5 89404","28","31","28","31","0","12"
"8600000US89405","ZCTA5 89405","145","164","145","164","0","12"
"8600000US89411","ZCTA5 89411","635","208","635","208","0","12"
"8600000US89414","ZCTA5 89414","179","91","179","91","0","12"
"8600000US89422","ZCTA5 89422","111","79","111","79","0","12"
"8600000US89429","ZCTA5 89429","7278","396","6906","392","372","149"
"8600000US89501","ZCTA5 89501","4054","498","3623","440","431","187"
"8600000US89506","ZCTA5 89506","42053","1234","29650","1216","12403","1051"
"8600000US89511","ZCTA5 89511","25690","853","23235","774","2455","416"
"8600000US89828","ZCTA5 89828","381","303","381","303","0","12"
"8600000US89832","ZCTA5 89832","1351","234","1297","225","54","37"
"8600000US89001","ZCTA5 89001","1441","350","1354","346","87","100"
"8600000US89314","ZCTA5 89314","299","105","285","103","14","14"
"8600000US89408","ZCTA5 89408","19951","255","16313","534","3638","491"
"8600000US89820","ZCTA5 89820","5481","160","3983","225","1498","221"
"8600000US89424","ZCTA5 89424","275","79","275","79","0","12"
"8600000US89426","ZCTA5 89426","144","159","29","50","115","147"
"8600000US89523","ZCTA5 89523","34675","964","29989","913","4686","684"
"8600000US89826","ZCTA5 89826","0","12","0","12","0","12"
"8600000US89831","ZCTA5 89831","0","12","0","12","0","12"
"8600000US89883","ZCTA5 89883","4320","14","1710","531","2610","530"
"8600000US89013","ZCTA5 89013","363","96","362","96","1","3"
"8600000US89021","ZCTA5 89021","3400","594","3020","576","380","207"
"8600000US89027","ZCTA5 89027","17904","56","14166","609","3738","608"
"8600000US89030","ZCTA5 89030","48382","1729","14474","1025","33908","1442"
"8600000US89031","ZCTA5 89031","68201","1865","43582","1587","24619","1516"
"8600000US89120","ZCTA5 89120","25124","1143","16256","876","8868","1000"
"8600000US89442","ZCTA5 89442","1125","159","970","137","155","72"
"8600000US89121","ZCTA5 89121","64340","2241","36721","1772","27619","1673"
"8600000US89317","ZCTA5 89317","278","156","269","154","9","10"
"8600000US89427","ZCTA5 89427","1207","165","1094","160","113","51"
"8600000US89444","ZCTA5 89444","2650","259","2446","247","204","78"
"8600000US89448","ZCTA5 89448","1442","240","1431","240","11","17"
"8600000US89503","ZCTA5 89503","29097","1126","25197","1092","3900","561"
"8600000US89510","ZCTA5 89510","1574","273","1376","246","198","122"
"8600000US89019","ZCTA5 89019","2376","797","1726","583","650","545"
"8600000US89048","ZCTA5 89048","21408","1188","19166","1052","2242","561"
"8600000US89049","ZCTA5 89049","2554","473","2235","454","319","201"
"8600000US89104","ZCTA5 89104","38703","1505","16034","880","22669","1400"
"8600000US89117","ZCTA5 89117","55061","1943","46040","1845","9021","1088"
"8600000US89118","ZCTA5 89118","22105","1246","16640","1243","5465","745"
"8600000US89119","ZCTA5 89119","52278","1549","29402","1204","22876","1557"
"8600000US89122","ZCTA5 89122","49934","1958","31647","1759","18287","1473"
"8600000US89123","ZCTA5 89123","60138","1703","47687","1591","12451","1078"
"8600000US89142","ZCTA5 89142","35376","1563","15853","936","19523","1369"
"8600000US89704","ZCTA5 89704","3782","348","3633","361","149","97"
"8600000US89801","ZCTA5 89801","26177","769","18833","838","7344","656"
"8600000US89011","ZCTA5 89011","25826","1292","19715","1095","6111","1025"
"8600000US89018","ZCTA5 89018","4837","304","3536","297","1301","208"
"8600000US89043","ZCTA5 89043","1317","354","1089","274","228","128"
"8600000US89052","ZCTA5 89052","54586","1760","48221","1631","6365","919"
"8600000US89108","ZCTA5 89108","73678","2275","42531","2050","31147","2077"
"8600000US89115","ZCTA5 89115","61811","1866","28106","1588","33705","1778"
"8600000US89130","ZCTA5 89130","35776","1241","28089","1162","7687","740"
"8600000US89141","ZCTA5 89141","33008","1385","26969","1399","6039","887"
"8600000US89147","ZCTA5 89147","53140","1829","41929","1466","11211","1339"
"8600000US89419","ZCTA5 89419","5523","313","4057","283","1466","96"
"8600000US89421","ZCTA5 89421","578","280","521","255","57","72"
"8600000US89425","ZCTA5 89425","426","262","249","207","177","154"
"8600000US89431","ZCTA5 89431","38601","980","21397","1070","17204","1253"
"8600000US89445","ZCTA5 89445","16189","461","11886","410","4303","222"
"8600000US89703","ZCTA5 89703","9869","400","8888","376","981","241"
"8600000US89834","ZCTA5 89834","147","101","123","99","24","27"
"8600000US89835","ZCTA5 89835","1732","227","1418","205","314","163"
"8600000US89015","ZCTA5 89015","42748","1594","33794","1346","8954","816"
"8600000US89032","ZCTA5 89032","44034","1412","26061","1144","17973","1086"
"8600000US89046","ZCTA5 89046","316","105","294","104","22","21"
"8600000US89047","ZCTA5 89047","115","52","112","53","3","6"
"8600000US89101","ZCTA5 89101","41600","1242","17240","786","24360","1202"
"8600000US89102","ZCTA5 89102","38637","1623","18700","1054","19937","1432"
"8600000US89106","ZCTA5 89106","26018","1247","15805","1088","10213","1024"
"8600000US89301","ZCTA5 89301","7901","336","6509","345","1392","94"
"8600000US89311","ZCTA5 89311","121","82","121","82","0","12"
"8600000US89413","ZCTA5 89413","571","185","543","186","28","43"
"8600000US89316","ZCTA5 89316","1272","223","1182","223","90","86"
"8600000US89403","ZCTA5 89403","15775","636","13286","578","2489","414"
"8600000US89406","ZCTA5 89406","23972","64","20712","64","3260","4"
"8600000US89434","ZCTA5 89434","25795","979","19693","1022","6102","644"
"8600000US89156","ZCTA5 89156","29323","1202","14768","894","14555","1133"
"8600000US89318","ZCTA5 89318","1271","306","1150","321","121","93"
"8600000US89409","ZCTA5 89409","162","77","162","77","0","12"
"8600000US89415","ZCTA5 89415","3111","184","2687","221","424","196"
"8600000US89423","ZCTA5 89423","10345","511","9328","529","1017","330"
"8600000US89430","ZCTA5 89430","393","219","320","215","73","80"
"8600000US89433","ZCTA5 89433","21404","869","11918","817","9486","877"
"8600000US89436","ZCTA5 89436","42038","1070","34933","1006","7105","743"
"8600000US89440","ZCTA5 89440","902","280","898","280","4","8"
"8600000US89447","ZCTA5 89447","7519","542","5820","485","1699","442"
"8600000US89451","ZCTA5 89451","8543","547","7077","434","1466","381"
"8600000US89509","ZCTA5 89509","34956","715","29551","828","5405","640"
"8600000US89833","ZCTA5 89833","108","82","106","82","2","4"
"8600000US89005","ZCTA5 89005","15680","39","14516","385","1164","384"
"8600000US89107","ZCTA5 89107","38165","1667","19729","1238","18436","1683"
"8600000US89129","ZCTA5 89129","56716","1542","45757","1410","10959","973"
"8600000US89007","ZCTA5 89007","1122","494","816","287","306","379"
"8600000US89008","ZCTA5 89008","1324","341","1232","330","92","67"
"8600000US89012","ZCTA5 89012","35075","1066","30264","1013","4811","720"
"8600000US89017","ZCTA5 89017","102","101","102","101","0","12"
"8600000US89022","ZCTA5 89022","0","12","0","12","0","12"
"8600000US89109","ZCTA5 89109","7844","811","5658","704","2186","622"
"8600000US89110","ZCTA5 89110","71573","1854","26593","1399","44980","1943"
"8600000US89113","ZCTA5 89113","30626","1338","25349","1404","5277","646"
"8600000US89134","ZCTA5 89134","24410","731","22414","777","1996","392"
"8600000US89039","ZCTA5 89039","140","44","135","43","5","8"
"8600000US89310","ZCTA5 89310","356","155","350","153","6","8"
"8600000US89418","ZCTA5 89418","369","194","369","194","0","12"
"8600000US89002","ZCTA5 89002","34953","1102","29483","1046","5470","695"
"8600000US89026","ZCTA5 89026","0","12","0","12","0","12"
