"GEO_ID","NAME","B10051I_001E","B10051I_001M","B10051I_002E","B10051I_002M","B10051I_003E","B10051I_003M","B10051I_004E","B10051I_004M","B10051I_005E","B10051I_005M","B10051I_006E","B10051I_006M","B10051I_007E","B10051I_007M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over"
"8600000US01256","ZCTA5 01256","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01257","ZCTA5 01257","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01258","ZCTA5 01258","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01259","ZCTA5 01259","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01260","ZCTA5 01260","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01262","ZCTA5 01262","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01264","ZCTA5 01264","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01266","ZCTA5 01266","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01267","ZCTA5 01267","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01270","ZCTA5 01270","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01301","ZCTA5 01301","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01330","ZCTA5 01330","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01331","ZCTA5 01331","78","117","39","59","39","59","0","19","39","58","0","19","39","58"
"8600000US01337","ZCTA5 01337","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01338","ZCTA5 01338","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01339","ZCTA5 01339","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01340","ZCTA5 01340","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01341","ZCTA5 01341","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01342","ZCTA5 01342","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01343","ZCTA5 01343","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01344","ZCTA5 01344","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01346","ZCTA5 01346","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01347","ZCTA5 01347","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01349","ZCTA5 01349","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01350","ZCTA5 01350","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01351","ZCTA5 01351","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01354","ZCTA5 01354","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01355","ZCTA5 01355","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01360","ZCTA5 01360","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01364","ZCTA5 01364","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01366","ZCTA5 01366","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01367","ZCTA5 01367","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01368","ZCTA5 01368","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01370","ZCTA5 01370","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01373","ZCTA5 01373","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01375","ZCTA5 01375","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01376","ZCTA5 01376","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01378","ZCTA5 01378","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01379","ZCTA5 01379","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01420","ZCTA5 01420","220","121","116","106","56","55","60","94","104","62","71","56","33","31"
"8600000US01430","ZCTA5 01430","21","33","0","17","0","17","0","17","21","33","0","17","21","33"
"8600000US01431","ZCTA5 01431","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01432","ZCTA5 01432","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01434","ZCTA5 01434","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01436","ZCTA5 01436","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01438","ZCTA5 01438","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01440","ZCTA5 01440","22","33","22","33","11","16","11","17","0","23","0","23","0","23"
"8600000US01450","ZCTA5 01450","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01451","ZCTA5 01451","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01452","ZCTA5 01452","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01453","ZCTA5 01453","106","86","45","56","45","56","0","26","61","56","13","23","48","52"
"8600000US01460","ZCTA5 01460","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01462","ZCTA5 01462","20","23","0","19","0","19","0","19","20","23","0","19","20","23"
"8600000US01463","ZCTA5 01463","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01464","ZCTA5 01464","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01467","ZCTA5 01467","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01468","ZCTA5 01468","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01469","ZCTA5 01469","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01473","ZCTA5 01473","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01474","ZCTA5 01474","14","21","0","12","0","12","0","12","14","21","0","12","14","21"
"8600000US01475","ZCTA5 01475","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01501","ZCTA5 01501","28","32","13","21","13","21","0","19","15","22","15","22","0","19"
"8600000US01503","ZCTA5 01503","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01504","ZCTA5 01504","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01505","ZCTA5 01505","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01506","ZCTA5 01506","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01507","ZCTA5 01507","33","51","0","19","0","19","0","19","33","51","33","51","0","19"
"8600000US01510","ZCTA5 01510","19","27","0","19","0","19","0","19","19","27","19","27","0","19"
"8600000US01515","ZCTA5 01515","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01516","ZCTA5 01516","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01518","ZCTA5 01518","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01519","ZCTA5 01519","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01520","ZCTA5 01520","8","13","8","13","0","19","8","13","0","19","0","19","0","19"
"8600000US01521","ZCTA5 01521","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01522","ZCTA5 01522","40","65","0","12","0","12","0","12","40","65","0","12","40","65"
"8600000US01523","ZCTA5 01523","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01524","ZCTA5 01524","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01525","ZCTA5 01525","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01527","ZCTA5 01527","13","21","13","21","13","21","0","19","0","19","0","19","0","19"
"8600000US01529","ZCTA5 01529","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01531","ZCTA5 01531","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01532","ZCTA5 01532","11","17","0","19","0","19","0","19","11","17","0","19","11","17"
"8600000US01534","ZCTA5 01534","36","58","36","58","36","58","0","17","0","17","0","17","0","17"
"8600000US01535","ZCTA5 01535","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01536","ZCTA5 01536","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01537","ZCTA5 01537","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01540","ZCTA5 01540","22","30","0","19","0","19","0","19","22","30","6","13","16","28"
"8600000US01541","ZCTA5 01541","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01542","ZCTA5 01542","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01543","ZCTA5 01543","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01545","ZCTA5 01545","142","120","0","26","0","26","0","26","142","120","16","24","126","111"
"8600000US01550","ZCTA5 01550","212","109","141","81","116","74","25","39","71","63","6","9","65","59"
"8600000US01560","ZCTA5 01560","8","13","0","12","0","12","0","12","8","13","0","12","8","13"
"8600000US01561","ZCTA5 01561","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01562","ZCTA5 01562","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01564","ZCTA5 01564","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01566","ZCTA5 01566","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01568","ZCTA5 01568","14","23","14","23","0","17","14","23","0","17","0","17","0","17"
"8600000US01569","ZCTA5 01569","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01570","ZCTA5 01570","34","43","11","21","11","21","0","19","23","36","23","36","0","19"
"8600000US01571","ZCTA5 01571","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01581","ZCTA5 01581","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01583","ZCTA5 01583","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01585","ZCTA5 01585","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01588","ZCTA5 01588","11","17","11","17","11","17","0","17","0","17","0","17","0","17"
"8600000US01590","ZCTA5 01590","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01602","ZCTA5 01602","44","52","27","45","27","45","0","23","17","27","8","13","9","14"
"8600000US01603","ZCTA5 01603","104","67","28","28","17","20","11","18","76","58","76","58","0","19"
"8600000US01604","ZCTA5 01604","66","71","66","71","29","42","37","47","0","26","0","26","0","26"
"8600000US01605","ZCTA5 01605","183","142","42","61","0","23","42","61","141","105","112","92","29","52"
"8600000US01606","ZCTA5 01606","20","19","20","19","8","12","12","15","0","19","0","19","0","19"
"8600000US01607","ZCTA5 01607","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01608","ZCTA5 01608","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01609","ZCTA5 01609","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US01610","ZCTA5 01610","304","159","185","118","157","104","28","37","119","85","95","71","24","31"
"8600000US01611","ZCTA5 01611","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01612","ZCTA5 01612","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01701","ZCTA5 01701","22","36","0","26","0","26","0","26","22","36","0","26","22","36"
"8600000US01702","ZCTA5 01702","188","97","45","42","45","42","0","26","143","87","134","84","9","16"
"8600000US01718","ZCTA5 01718","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01719","ZCTA5 01719","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01720","ZCTA5 01720","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US01721","ZCTA5 01721","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01730","ZCTA5 01730","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01731","ZCTA5 01731","5","10","0","12","0","12","0","12","5","10","5","10","0","12"
"8600000US01740","ZCTA5 01740","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01741","ZCTA5 01741","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01742","ZCTA5 01742","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01745","ZCTA5 01745","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01746","ZCTA5 01746","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01747","ZCTA5 01747","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01748","ZCTA5 01748","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01749","ZCTA5 01749","124","112","60","64","60","64","0","19","64","71","41","63","23","35"
"8600000US01752","ZCTA5 01752","27","35","0","26","0","26","0","26","27","35","0","26","27","35"
"8600000US01754","ZCTA5 01754","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01756","ZCTA5 01756","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01757","ZCTA5 01757","59","69","38","57","38","57","0","23","21","35","0","23","21","35"
"8600000US01760","ZCTA5 01760","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"8600000US01770","ZCTA5 01770","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01772","ZCTA5 01772","24","36","0","17","0","17","0","17","24","36","24","36","0","17"
"8600000US01773","ZCTA5 01773","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01775","ZCTA5 01775","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01776","ZCTA5 01776","10","14","10","14","0","19","10","14","0","19","0","19","0","19"
"8600000US01778","ZCTA5 01778","26","29","12","19","12","19","0","19","14","21","0","19","14","21"
"8600000US01801","ZCTA5 01801","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"8600000US01803","ZCTA5 01803","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US01810","ZCTA5 01810","17","20","11","17","0","26","11","17","6","9","0","26","6","9"
"8600000US01821","ZCTA5 01821","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"8600000US01824","ZCTA5 01824","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US01826","ZCTA5 01826","50","64","0","26","0","26","0","26","50","64","23","30","27","35"
"8600000US01827","ZCTA5 01827","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01830","ZCTA5 01830","253","157","45","69","45","69","0","23","208","133","127","101","81","77"
"8600000US01832","ZCTA5 01832","176","100","26","31","22","28","4","12","150","96","66","76","84","93"
"8600000US01833","ZCTA5 01833","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01834","ZCTA5 01834","32","48","0","17","0","17","0","17","32","48","0","17","32","48"
"8600000US01835","ZCTA5 01835","8","13","0","19","0","19","0","19","8","13","8","13","0","19"
"8600000US01840","ZCTA5 01840","251","87","117","60","55","34","62","39","134","67","48","37","86","41"
"8600000US01841","ZCTA5 01841","1716","309","309","120","185","107","124","59","1407","264","769","194","638","218"
"8600000US01843","ZCTA5 01843","905","338","298","154","279","151","19","30","607","248","409","173","198","129"
"8600000US01844","ZCTA5 01844","527","207","70","70","10","30","60","62","457","183","323","146","134","113"
"8600000US01845","ZCTA5 01845","12","18","0","26","0","26","0","26","12","18","0","26","12","18"
"8600000US01850","ZCTA5 01850","83","62","11","19","11","19","0","19","72","64","72","64","0","19"
"8600000US01851","ZCTA5 01851","114","112","84","98","84","98","0","26","30","33","16","25","14","22"
"8600000US01852","ZCTA5 01852","138","83","7","10","7","10","0","26","131","80","28","30","103","76"
"8600000US01854","ZCTA5 01854","124","89","33","44","5","7","28","44","91","78","55","58","36","50"
"8600000US01860","ZCTA5 01860","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01862","ZCTA5 01862","11","17","0","19","0","19","0","19","11","17","0","19","11","17"
"8600000US01863","ZCTA5 01863","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01864","ZCTA5 01864","7","13","7","13","0","19","7","13","0","19","0","19","0","19"
"8600000US01867","ZCTA5 01867","14","23","0","23","0","23","0","23","14","23","0","23","14","23"
"8600000US01876","ZCTA5 01876","15","22","0","26","0","26","0","26","15","22","0","26","15","22"
"8600000US01879","ZCTA5 01879","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01880","ZCTA5 01880","13","20","0","23","0","23","0","23","13","20","0","23","13","20"
"8600000US01886","ZCTA5 01886","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US01887","ZCTA5 01887","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US01890","ZCTA5 01890","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US01901","ZCTA5 01901","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01902","ZCTA5 01902","941","238","214","134","153","124","61","66","727","209","446","164","281","151"
"8600000US01904","ZCTA5 01904","82","88","0","19","0","19","0","19","82","88","6","11","76","87"
"8600000US01905","ZCTA5 01905","250","96","56","54","35","43","21","31","194","94","63","47","131","65"
"8600000US01906","ZCTA5 01906","4","16","0","23","0","23","0","23","4","16","4","16","0","23"
"8600000US01907","ZCTA5 01907","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01908","ZCTA5 01908","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01913","ZCTA5 01913","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01915","ZCTA5 01915","13","23","0","26","0","26","0","26","13","23","0","26","13","23"
"8600000US01921","ZCTA5 01921","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01922","ZCTA5 01922","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01923","ZCTA5 01923","12","20","0","23","0","23","0","23","12","20","12","20","0","23"
"8600000US01929","ZCTA5 01929","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01930","ZCTA5 01930","6","10","6","10","6","10","0","26","0","26","0","26","0","26"
"8600000US01937","ZCTA5 01937","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01938","ZCTA5 01938","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01940","ZCTA5 01940","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01944","ZCTA5 01944","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01945","ZCTA5 01945","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"8600000US01949","ZCTA5 01949","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01950","ZCTA5 01950","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US01951","ZCTA5 01951","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US01952","ZCTA5 01952","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01960","ZCTA5 01960","95","82","26","27","26","27","0","29","69","78","42","39","27","42"
"8600000US01966","ZCTA5 01966","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01969","ZCTA5 01969","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01970","ZCTA5 01970","283","155","203","130","114","90","89","88","80","72","41","51","39","50"
"8600000US01982","ZCTA5 01982","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01983","ZCTA5 01983","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01984","ZCTA5 01984","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US01985","ZCTA5 01985","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US02019","ZCTA5 02019","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
