"GEO_ID","NAME","B08105I_001E","B08105I_001M","B08105I_002E","B08105I_002M","B08105I_003E","B08105I_003M","B08105I_004E","B08105I_004M","B08105I_005E","B08105I_005M","B08105I_006E","B08105I_006M","B08105I_007E","B08105I_007M"
"8600000US93207","ZCTA5 93207","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93544","ZCTA5 93544","140","115","97","85","43","68","0","12","0","12","0","12","0","12"
"8600000US93727","ZCTA5 93727","14537","864","12175","779","1583","333","95","60","181","112","175","145","328","151"
"8600000US93204","ZCTA5 93204","2885","323","1805","328","944","256","0","19","37","53","41","47","58","56"
"8600000US93628","ZCTA5 93628","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93238","ZCTA5 93238","47","76","47","76","0","12","0","12","0","12","0","12","0","12"
"8600000US93266","ZCTA5 93266","382","145","293","116","47","52","0","12","8","13","13","20","21","32"
"8600000US93449","ZCTA5 93449","451","207","193","117","54","57","34","50","75","72","0","17","95","67"
"8600000US93652","ZCTA5 93652","147","78","123","74","24","28","0","12","0","12","0","12","0","12"
"8600000US93033","ZCTA5 93033","31157","1165","22495","1084","7440","795","160","72","325","114","281","123","456","137"
"8600000US93036","ZCTA5 93036","15659","1008","11960","886","2871","477","253","141","128","77","74","47","373","129"
"8600000US93042","ZCTA5 93042","87","49","48","52","14","22","0","12","25","43","0","12","0","12"
"8600000US93043","ZCTA5 93043","117","126","23","30","81","109","13","20","0","12","0","12","0","12"
"8600000US93064","ZCTA5 93064","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93220","ZCTA5 93220","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93258","ZCTA5 93258","294","125","213","104","81","74","0","12","0","12","0","12","0","12"
"8600000US93314","ZCTA5 93314","2921","466","2393","444","313","120","21","37","34","61","48","48","112","75"
"8600000US93410","ZCTA5 93410","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93519","ZCTA5 93519","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93524","ZCTA5 93524","20","12","2","5","0","12","0","12","18","11","0","12","0","12"
"8600000US93558","ZCTA5 93558","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93592","ZCTA5 93592","9","14","0","12","9","14","0","12","0","12","0","12","0","12"
"8600000US93619","ZCTA5 93619","3177","446","2556","304","485","253","0","26","20","29","9","14","107","74"
"8600000US93633","ZCTA5 93633","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93636","ZCTA5 93636","1215","217","1018","193","76","55","0","19","8","14","83","60","30","35"
"8600000US93723","ZCTA5 93723","2614","636","1947","533","467","229","0","19","94","66","28","42","78","77"
"8600000US93730","ZCTA5 93730","706","139","586","122","66","63","0","19","0","19","0","19","54","41"
"8600000US93943","ZCTA5 93943","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US93235","ZCTA5 93235","1346","284","1011","254","160","113","13","24","0","12","141","131","21","27"
"8600000US95674","ZCTA5 95674","26","21","18","16","0","12","0","12","8","12","0","12","0","12"
"8600000US95659","ZCTA5 95659","103","41","76","36","0","12","0","12","0","12","27","23","0","12"
"8600000US95668","ZCTA5 95668","27","17","16","14","3","4","0","12","8","11","0","12","0","12"
"8600000US95669","ZCTA5 95669","210","111","132","85","22","28","0","12","0","12","0","12","56","52"
"8600000US95717","ZCTA5 95717","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95720","ZCTA5 95720","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95828","ZCTA5 95828","6364","589","4778","548","1157","241","69","55","69","57","38","35","253","115"
"8600000US95830","ZCTA5 95830","36","39","16","18","10","17","10","16","0","12","0","12","0","12"
"8600000US95842","ZCTA5 95842","2947","514","2252","388","520","216","33","37","33","35","29","35","80","53"
"8600000US95901","ZCTA5 95901","3747","432","3045","434","606","229","42","52","32","35","0","26","22","26"
"8600000US95919","ZCTA5 95919","71","83","40","65","31","49","0","12","0","12","0","12","0","12"
"8600000US95928","ZCTA5 95928","2972","413","2086","326","490","165","34","42","183","84","137","61","42","34"
"8600000US95943","ZCTA5 95943","72","51","46","42","0","12","0","12","26","25","0","12","0","12"
"8600000US95957","ZCTA5 95957","70","32","61","33","2","3","0","12","0","12","0","12","7","9"
"8600000US95973","ZCTA5 95973","2810","479","2275","438","372","145","10","16","49","57","68","58","36","48"
"8600000US95630","ZCTA5 95630","3492","367","2774","348","262","105","80","52","114","82","0","29","262","128"
"8600000US95639","ZCTA5 95639","56","55","45","54","11","17","0","12","0","12","0","12","0","12"
"8600000US95010","ZCTA5 95010","1018","310","735","234","66","67","19","31","85","121","55","73","58","56"
"8600000US95046","ZCTA5 95046","1513","260","1262","250","167","99","14","32","47","49","3","8","20","24"
"8600000US95076","ZCTA5 95076","26331","1499","18442","1385","4071","625","224","109","492","211","2336","452","766","254"
"8600000US95117","ZCTA5 95117","4465","947","3541","775","411","202","97","88","212","152","174","129","30","36"
"8600000US95118","ZCTA5 95118","3590","418","2862","342","373","127","128","103","61","64","77","63","89","65"
"8600000US95122","ZCTA5 95122","14776","813","10790","778","2350","341","693","205","249","97","324","142","370","110"
"8600000US95129","ZCTA5 95129","1043","291","846","267","90","80","48","48","31","48","8","13","20","22"
"8600000US95203","ZCTA5 95203","3319","395","2243","339","841","251","80","70","8","16","22","20","125","88"
"8600000US95205","ZCTA5 95205","10086","624","7460","569","2260","416","81","65","75","52","148","88","62","46"
"8600000US95641","ZCTA5 95641","178","79","116","43","31","37","0","12","27","46","0","12","4","6"
"8600000US95642","ZCTA5 95642","229","128","171","125","8","12","0","17","0","17","0","17","50","69"
"8600000US95648","ZCTA5 95648","4384","433","3658","475","360","147","19","21","40","38","152","142","155","94"
"8600000US95661","ZCTA5 95661","1762","303","1382","253","234","102","0","26","0","26","48","45","98","124"
"8600000US95670","ZCTA5 95670","5335","461","3713","391","876","265","149","74","196","121","186","94","215","96"
"8600000US95683","ZCTA5 95683","300","131","266","141","17","29","0","17","0","17","0","17","17","22"
"8600000US95688","ZCTA5 95688","4250","557","3146","410","704","249","38","53","74","83","11","18","277","111"
"8600000US95701","ZCTA5 95701","28","23","18","17","0","12","0","12","0","12","0","12","10","15"
"8600000US95776","ZCTA5 95776","4738","406","3826","398","493","237","117","86","140","84","32","42","130","93"
"8600000US95715","ZCTA5 95715","11","11","11","11","0","12","0","12","0","12","0","12","0","12"
"8600000US95721","ZCTA5 95721","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95736","ZCTA5 95736","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95814","ZCTA5 95814","1036","227","685","203","22","27","38","27","182","84","61","53","48","66"
"8600000US95832","ZCTA5 95832","927","321","718","277","39","64","57","51","79","95","0","19","34","44"
"8600000US95837","ZCTA5 95837","13","17","13","17","0","12","0","12","0","12","0","12","0","12"
"8600000US95612","ZCTA5 95612","177","132","177","132","0","12","0","12","0","12","0","12","0","12"
"8600000US95614","ZCTA5 95614","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95636","ZCTA5 95636","14","23","14","23","0","12","0","12","0","12","0","12","0","12"
"8600000US95675","ZCTA5 95675","22","31","22","31","0","12","0","12","0","12","0","12","0","12"
"8600000US95685","ZCTA5 95685","160","87","158","88","0","12","2","4","0","12","0","12","0","12"
"8600000US95687","ZCTA5 95687","6813","653","5407","590","1014","321","79","69","35","42","70","65","208","137"
"8600000US95722","ZCTA5 95722","118","82","77","62","0","12","0","12","0","12","8","18","33","42"
"8600000US95735","ZCTA5 95735","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95747","ZCTA5 95747","3346","463","2477","439","387","130","59","56","18","28","24","32","381","161"
"8600000US95820","ZCTA5 95820","5887","568","4559","520","821","193","93","64","137","90","156","78","121","83"
"8600000US95827","ZCTA5 95827","1993","275","1572","239","202","90","71","51","29","34","56","49","63","50"
"8600000US95903","ZCTA5 95903","180","102","131","71","3","6","0","12","22","21","24","32","0","12"
"8600000US95916","ZCTA5 95916","10","10","10","10","0","12","0","12","0","12","0","12","0","12"
"8600000US95941","ZCTA5 95941","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95945","ZCTA5 95945","934","305","548","160","148","134","51","67","100","86","32","53","55","76"
"8600000US95954","ZCTA5 95954","348","153","262","150","67","58","19","30","0","19","0","19","0","19"
"8600000US95962","ZCTA5 95962","41","64","0","12","0","12","0","12","0","12","0","12","41","64"
"8600000US95969","ZCTA5 95969","834","254","668","180","103","81","38","63","3","6","0","23","22","34"
"8600000US95971","ZCTA5 95971","193","85","162","78","31","44","0","17","0","17","0","17","0","17"
"8600000US95975","ZCTA5 95975","17","30","17","30","0","12","0","12","0","12","0","12","0","12"
"8600000US95977","ZCTA5 95977","17","21","4","7","0","12","0","12","0","12","0","12","13","22"
"8600000US95986","ZCTA5 95986","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95002","ZCTA5 95002","372","124","310","108","26","30","8","11","18","14","10","15","0","12"
"8600000US95006","ZCTA5 95006","492","250","419","191","0","17","59","80","0","17","0","17","14","20"
"8600000US95019","ZCTA5 95019","3199","547","2177","474","233","108","0","17","109","65","554","294","126","99"
"8600000US95119","ZCTA5 95119","1646","272","1317","279","173","92","85","55","23","30","8","14","40","29"
"8600000US95127","ZCTA5 95127","18808","927","14846","820","2619","399","582","137","332","128","137","76","292","138"
"8600000US95128","ZCTA5 95128","6536","778","4820","641","913","299","183","105","201","111","199","150","220","122"
"8600000US95130","ZCTA5 95130","1056","242","724","193","70","66","80","54","103","134","55","52","24","28"
"8600000US95138","ZCTA5 95138","2033","326","1560","340","280","168","92","74","0","23","66","59","35","33"
"8600000US95210","ZCTA5 95210","5970","501","4485","481","1189","305","87","68","66","48","70","69","73","60"
"8600000US95233","ZCTA5 95233","19","27","19","27","0","12","0","12","0","12","0","12","0","12"
"8600000US95237","ZCTA5 95237","357","108","267","94","90","62","0","12","0","12","0","12","0","12"
"8600000US95255","ZCTA5 95255","11","18","11","18","0","12","0","12","0","12","0","12","0","12"
"8600000US95257","ZCTA5 95257","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95306","ZCTA5 95306","5","8","5","8","0","12","0","12","0","12","0","12","0","12"
"8600000US95307","ZCTA5 95307","10274","677","8459","665","1348","322","33","31","138","77","110","85","186","100"
"8600000US95316","ZCTA5 95316","749","236","625","215","112","131","0","17","12","21","0","17","0","17"
"8600000US95335","ZCTA5 95335","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95336","ZCTA5 95336","7058","577","5603","523","968","252","71","68","70","50","70","92","276","113"
"8600000US95350","ZCTA5 95350","6629","561","5103","538","901","238","136","84","81","49","54","49","354","168"
"8600000US95430","ZCTA5 95430","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95452","ZCTA5 95452","15","23","15","23","0","12","0","12","0","12","0","12","0","12"
"8600000US95521","ZCTA5 95521","1207","222","483","167","113","80","102","62","348","118","78","90","83","60"
"8600000US95528","ZCTA5 95528","9","13","9","13","0","12","0","12","0","12","0","12","0","12"
"8600000US95540","ZCTA5 95540","1082","213","698","211","237","123","8","13","99","97","12","16","28","38"
"8600000US95552","ZCTA5 95552","13","19","8","11","5","9","0","12","0","12","0","12","0","12"
"8600000US95560","ZCTA5 95560","111","112","97","97","0","12","0","12","14","19","0","12","0","12"
"8600000US95606","ZCTA5 95606","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95629","ZCTA5 95629","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US95633","ZCTA5 95633","13","23","13","23","0","12","0","12","0","12","0","12","0","12"
"8600000US95637","ZCTA5 95637","75","108","46","63","29","46","0","12","0","12","0","12","0","12"
"8600000US95682","ZCTA5 95682","1855","349","1457","350","258","147","22","25","13","20","0","26","105","101"
"8600000US95662","ZCTA5 95662","2086","467","1767","415","124","64","6","10","0","26","33","31","156","95"
"8600000US95667","ZCTA5 95667","1627","287","1293","262","182","73","16","25","89","72","31","48","16","22"
"8600000US95678","ZCTA5 95678","3621","440","2868","373","248","101","23","24","255","161","51","51","176","91"
"8600000US95823","ZCTA5 95823","9683","754","6672","720","2220","440","98","58","239","109","199","106","255","119"
"8600000US98552","ZCTA5 98552","32","29","18","21","13","18","0","12","0","12","1","3","0","12"
"8600000US98570","ZCTA5 98570","61","62","48","55","12","18","0","12","1","2","0","12","0","12"
"8600000US98595","ZCTA5 98595","53","49","15","26","14","22","0","12","0","12","0","12","24","37"
"8600000US98596","ZCTA5 98596","253","106","187","75","55","57","0","17","11","18","0","17","0","17"
"8600000US98605","ZCTA5 98605","136","87","102","74","12","17","0","12","9","14","0","12","13","20"
"8600000US98597","ZCTA5 98597","1002","296","758","195","201","146","10","17","0","22","0","22","33","35"
"8600000US98603","ZCTA5 98603","17","25","17","25","0","12","0","12","0","12","0","12","0","12"
"8600000US98614","ZCTA5 98614","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US98628","ZCTA5 98628","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US98629","ZCTA5 98629","131","68","99","56","32","33","0","17","0","17","0","17","0","17"
"8600000US98662","ZCTA5 98662","1059","290","941","264","40","35","27","35","8","18","39","44","4","6"
"8600000US98685","ZCTA5 98685","752","174","624","161","87","72","0","22","0","22","0","22","41","35"
"8600000US98801","ZCTA5 98801","5786","538","3969","524","853","367","154","124","96","134","365","219","349","225"
"8600000US98813","ZCTA5 98813","1079","171","791","141","96","44","30","37","6","6","149","63","7","12"
"8600000US98817","ZCTA5 98817","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US98830","ZCTA5 98830","13","13","13","13","0","12","0","12","0","12","0","12","0","12"
"8600000US98844","ZCTA5 98844","301","128","165","80","61","48","0","12","26","41","0","12","49","63"
"8600000US98849","ZCTA5 98849","62","62","36","36","1","3","0","12","0","12","0","12","25","28"
"8600000US98934","ZCTA5 98934","112","87","101","76","0","12","0","12","11","19","0","12","0","12"
"8600000US98226","ZCTA5 98226","1714","344","1415","303","127","91","11","19","48","42","57","51","56","57"
"8600000US98244","ZCTA5 98244","10","12","6","7","1","4","0","12","1","3","0","12","2","4"
"8600000US98271","ZCTA5 98271","1128","299","978","249","95","95","16","20","14","21","9","14","16","12"
"8600000US98325","ZCTA5 98325","55","51","55","51","0","12","0","12","0","12","0","12","0","12"
"8600000US98345","ZCTA5 98345","31","35","31","35","0","12","0","12","0","12","0","12","0","12"
"8600000US98337","ZCTA5 98337","358","133","215","121","8","14","78","51","32","35","0","17","25","29"
"8600000US98338","ZCTA5 98338","501","178","404","151","73","60","15","25","1","2","0","22","8","14"
"8600000US98340","ZCTA5 98340","86","94","13","21","38","43","0","12","0","12","35","52","0","12"
"8600000US98346","ZCTA5 98346","203","110","167","98","2","4","0","19","0","19","2","3","32","47"
"8600000US98376","ZCTA5 98376","11","16","9","16","0","12","0","12","0","12","0","12","2","4"
"8600000US98385","ZCTA5 98385","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99009","ZCTA5 99009","52","50","37","43","15","25","0","12","0","12","0","12","0","12"
"8600000US99011","ZCTA5 99011","211","90","174","81","31","30","0","12","6","11","0","12","0","12"
"8600000US99013","ZCTA5 99013","8","11","8","11","0","12","0","12","0","12","0","12","0","12"
"8600000US99018","ZCTA5 99018","10","16","5","8","0","12","0","12","0","12","0","12","5","9"
"8600000US99019","ZCTA5 99019","258","179","166","100","92","142","0","19","0","19","0","19","0","19"
"8600000US99033","ZCTA5 99033","9","13","9","13","0","12","0","12","0","12","0","12","0","12"
"8600000US99034","ZCTA5 99034","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99036","ZCTA5 99036","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99114","ZCTA5 99114","164","85","125","82","0","19","0","19","29","30","0","19","10","17"
"8600000US99118","ZCTA5 99118","23","33","0","12","0","12","2","5","18","32","0","12","3","9"
"8600000US99124","ZCTA5 99124","7","8","7","8","0","12","0","12","0","12","0","12","0","12"
"8600000US99126","ZCTA5 99126","29","40","29","40","0","12","0","12","0","12","0","12","0","12"
"8600000US99130","ZCTA5 99130","15","14","14","14","0","12","0","12","0","12","1","4","0","12"
"8600000US99133","ZCTA5 99133","50","41","41","38","0","12","0","12","9","14","0","12","0","12"
"8600000US99137","ZCTA5 99137","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99140","ZCTA5 99140","7","10","3","5","0","12","0","12","0","12","0","12","4","9"
"8600000US99143","ZCTA5 99143","1","2","1","2","0","12","0","12","0","12","0","12","0","12"
"8600000US99159","ZCTA5 99159","9","13","9","13","0","12","0","12","0","12","0","12","0","12"
"8600000US99160","ZCTA5 99160","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99161","ZCTA5 99161","8","8","8","8","0","12","0","12","0","12","0","12","0","12"
"8600000US99173","ZCTA5 99173","6","11","6","11","0","12","0","12","0","12","0","12","0","12"
"8600000US99202","ZCTA5 99202","790","279","481","199","98","99","9","17","110","63","45","49","47","50"
"8600000US99217","ZCTA5 99217","498","238","346","170","59","60","46","51","0","19","0","19","47","53"
"8600000US99335","ZCTA5 99335","8","8","8","8","0","12","0","12","0","12","0","12","0","12"
"8600000US99516","ZCTA5 99516","541","194","486","174","0","17","0","17","0","17","15","28","40","37"
"8600000US99341","ZCTA5 99341","11","15","11","15","0","12","0","12","0","12","0","12","0","12"
"8600000US99345","ZCTA5 99345","35","21","14","8","21","18","0","12","0","12","0","12","0","12"
"8600000US99360","ZCTA5 99360","153","51","127","41","13","15","0","12","10","16","0","12","3","4"
"8600000US99548","ZCTA5 99548","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US96062","ZCTA5 96062","14","11","2","3","8","9","0","12","0","12","0","12","4","6"
"8600000US96063","ZCTA5 96063","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96088","ZCTA5 96088","59","44","43","41","10","18","0","12","0","12","0","12","6","9"
"8600000US96090","ZCTA5 96090","15","15","15","15","0","12","0","12","0","12","0","12","0","12"
"8600000US96093","ZCTA5 96093","35","49","27","42","0","12","0","12","8","24","0","12","0","12"
"8600000US96108","ZCTA5 96108","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96110","ZCTA5 96110","16","26","16","26","0","12","0","12","0","12","0","12","0","12"
"8600000US96115","ZCTA5 96115","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96116","ZCTA5 96116","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96117","ZCTA5 96117","3","6","3","6","0","12","0","12","0","12","0","12","0","12"
"8600000US96145","ZCTA5 96145","77","58","6","8","6","9","17","26","8","14","15","23","25","38"
"8600000US96707","ZCTA5 96707","2933","478","1983","365","730","264","104","67","43","45","32","36","41","32"
"8600000US96741","ZCTA5 96741","496","201","460","197","11","17","0","15","0","15","0","15","25","36"
"8600000US96743","ZCTA5 96743","285","148","234","135","11","9","0","17","0","17","0","17","40","61"
"8600000US96760","ZCTA5 96760","160","110","122","103","0","11","0","11","0","11","0","11","38","43"
"8600000US96768","ZCTA5 96768","869","218","595","175","133","113","30","36","35","51","46","64","30","49"
"8600000US96770","ZCTA5 96770","3","5","0","11","0","11","0","11","3","5","0","11","0","11"
"8600000US96771","ZCTA5 96771","339","147","319","148","10","11","0","15","6","10","0","15","4","8"
"8600000US96772","ZCTA5 96772","53","35","36","26","10","14","0","11","0","11","0","11","7","9"
"8600000US96777","ZCTA5 96777","240","252","40","40","175","254","0","11","25","26","0","11","0","11"
"8600000US96793","ZCTA5 96793","1547","296","1199","228","251","144","33","33","42","40","6","9","16","25"
"8600000US96112","ZCTA5 96112","3","6","0","12","0","12","0","12","3","6","0","12","0","12"
"8600000US96719","ZCTA5 96719","57","43","47","35","10","18","0","11","0","11","0","11","0","11"
"8600000US96791","ZCTA5 96791","511","167","411","142","37","38","5","9","0","15","13","12","45","72"
"8600000US96021","ZCTA5 96021","2769","520","2416","481","266","110","4","8","52","78","31","43","0","19"
"8600000US96074","ZCTA5 96074","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96750","ZCTA5 96750","99","74","72","68","11","18","0","11","0","11","0","11","16","25"
"8600000US96819","ZCTA5 96819","2240","497","1237","283","181","127","433","332","46","42","212","115","131","92"
"8600000US96863","ZCTA5 96863","9","21","9","21","0","11","0","11","0","11","0","11","0","11"
"8600000US96121","ZCTA5 96121","4","7","4","7","0","12","0","12","0","12","0","12","0","12"
"8600000US96766","ZCTA5 96766","809","246","666","216","90","153","0","17","0","17","19","27","34","35"
"8600000US96744","ZCTA5 96744","1971","389","1503","360","271","82","68","55","24","23","37","46","68","49"
"8600000US96817","ZCTA5 96817","2221","468","1130","270","246","107","268","131","231","133","304","143","42","34"
"8600000US96049","ZCTA5 96049","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96111","ZCTA5 96111","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96129","ZCTA5 96129","16","24","0","12","16","24","0","12","0","12","0","12","0","12"
"8600000US96135","ZCTA5 96135","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96155","ZCTA5 96155","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US96726","ZCTA5 96726","24","40","0","11","24","40","0","11","0","11","0","11","0","11"
"8600000US96765","ZCTA5 96765","14","21","14","21","0","11","0","11","0","11","0","11","0","11"
"8600000US96850","ZCTA5 96850","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US96853","ZCTA5 96853","75","53","60","55","0","11","0","11","9","16","0","11","6","14"
"8600000US96857","ZCTA5 96857","528","158","74","58","100","86","0","11","325","153","5","10","24","28"
"8600000US96859","ZCTA5 96859","27","37","0","11","8","17","0","11","19","42","0","11","0","11"
"8600000US96860","ZCTA5 96860","300","121","110","78","40","52","0","11","128","72","14","23","8","21"
"8600000US97453","ZCTA5 97453","11","10","6","7","0","12","0","12","0","12","0","12","5","6"
"8600000US99553","ZCTA5 99553","174","78","0","9","0","9","0","9","131","65","0","9","43","56"
"8600000US99565","ZCTA5 99565","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99583","ZCTA5 99583","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99685","ZCTA5 99685","303","102","143","49","23","18","0","9","137","112","0","9","0","9"
"8600000US99686","ZCTA5 99686","106","74","78","74","0","9","0","9","25","34","3","6","0","9"
"8600000US99733","ZCTA5 99733","6","5","3","4","0","9","0","9","3","4","0","9","0","9"
"8600000US99756","ZCTA5 99756","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99763","ZCTA5 99763","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99773","ZCTA5 99773","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99781","ZCTA5 99781","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99820","ZCTA5 99820","40","51","10","13","2","3","0","9","25","51","0","9","3","5"
"8600000US99695","ZCTA5 99695","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99703","ZCTA5 99703","1063","246","681","222","156","83","0","13","174","110","22","34","30","35"
"8600000US99704","ZCTA5 99704","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99723","ZCTA5 99723","49","66","25","34","15","23","0","9","9","20","0","9","0","9"
"8600000US99726","ZCTA5 99726","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99758","ZCTA5 99758","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99788","ZCTA5 99788","6","14","0","9","0","9","0","9","6","14","0","9","0","9"
"8600000US99772","ZCTA5 99772","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99783","ZCTA5 99783","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99785","ZCTA5 99785","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99789","ZCTA5 99789","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US99005","ZCTA5 99005","86","67","70","64","0","17","0","17","0","17","0","17","16","24"
"8600000US99023","ZCTA5 99023","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99119","ZCTA5 99119","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99128","ZCTA5 99128","2","4","2","4","0","11","0","11","0","11","0","11","0","11"
"8600000US99141","ZCTA5 99141","115","55","72","40","26","22","0","17","0","17","17","26","0","17"
"8600000US99149","ZCTA5 99149","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99153","ZCTA5 99153","9","13","6","11","0","12","0","12","3","5","0","12","0","12"
"8600000US99156","ZCTA5 99156","140","59","139","59","0","17","0","17","0","17","0","17","1","4"
"8600000US99171","ZCTA5 99171","14","16","12","16","0","12","0","12","0","12","2","3","0","12"
"8600000US99223","ZCTA5 99223","555","172","418","143","97","73","11","14","1","4","0","25","28","30"
"8600000US99330","ZCTA5 99330","328","217","243","191","85","129","0","12","0","12","0","12","0","12"
"8600000US99337","ZCTA5 99337","2036","442","1789","433","153","94","23","28","12","19","16","23","43","55"
"8600000US99349","ZCTA5 99349","3331","490","1817","330","1305","450","0","17","63","47","43","33","103","129"
"8600000US99352","ZCTA5 99352","1650","364","1332","344","161","79","16","26","16","25","14","24","111","83"
"8600000US99777","ZCTA5 99777","3","4","0","9","0","9","0","9","0","9","3","4","0","9"
"8600000US99001","ZCTA5 99001","115","62","106","60","9","16","0","17","0","17","0","17","0","17"
"8600000US99017","ZCTA5 99017","2","4","1","2","1","3","0","12","0","12","0","12","0","12"
"8600000US99021","ZCTA5 99021","76","79","70","78","6","9","0","17","0","17","0","17","0","17"
"8600000US99110","ZCTA5 99110","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99111","ZCTA5 99111","51","35","28","27","12","19","0","12","4","6","0","12","7","12"
"8600000US99123","ZCTA5 99123","18","25","18","25","0","12","0","12","0","12","0","12","0","12"
"8600000US99135","ZCTA5 99135","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99146","ZCTA5 99146","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99150","ZCTA5 99150","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99151","ZCTA5 99151","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99158","ZCTA5 99158","3","4","3","4","0","12","0","12","0","12","0","12","0","12"
"8600000US99167","ZCTA5 99167","5","4","2","3","0","12","0","12","0","12","0","12","3","4"
"8600000US99180","ZCTA5 99180","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99181","ZCTA5 99181","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99204","ZCTA5 99204","81","64","59","55","0","17","22","35","0","17","0","17","0","17"
"8600000US99206","ZCTA5 99206","1110","242","867","182","187","127","56","76","0","25","0","25","0","25"
"8600000US99216","ZCTA5 99216","439","232","324","203","106","82","0","22","0","22","0","22","9","17"
"8600000US99829","ZCTA5 99829","19","18","3","4","7","12","0","9","5","7","2","4","2","3"
"8600000US99224","ZCTA5 99224","502","174","344","147","114","66","2","5","0","22","7","10","35","72"
"8600000US99322","ZCTA5 99322","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US99323","ZCTA5 99323","244","103","157","71","18","23","0","12","45","41","0","12","24","31"
"8600000US99833","ZCTA5 99833","243","128","26","21","152","108","0","9","62","44","0","9","3","4"
"8600000US97476","ZCTA5 97476","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
